location,date,Moderna,Oxford/AstraZeneca,Sinopharm/Beijing,Sputnik V,CanSino,Pfizer/BioNTech,Johnson&Johnson,Novavax,Sinovac,Covaxin
Luxembourg,2021-12-16,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-17,143752,105267,0,0,0,638170,40672,0,0,0
Luxembourg,2021-12-18,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-19,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-20,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-21,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-22,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-23,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-24,168295,105267,0,0,0,643310,40825,0,0,0
Luxembourg,2021-12-25,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-26,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-27,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-28,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-29,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-30,0,0,0,0,0,0,0,0,0,0
Luxembourg,2021-12-31,191948,105267,0,0,0,647974,40974,0,0,0
Luxembourg,2022-01-01,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-02,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-03,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-04,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-05,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-06,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-07,221986,105267,0,0,0,656090,41173,0,0,0
Luxembourg,2022-01-08,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-09,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-10,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-11,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-12,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-13,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-14,253311,105267,0,0,0,667698,41357,0,0,0
Luxembourg,2022-01-15,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-16,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-17,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-18,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-19,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-20,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-21,275183,105267,0,0,0,679215,41418,0,0,0
Luxembourg,2022-01-22,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-23,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-24,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-25,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-26,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-27,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-28,284482,105267,0,0,0,685367,41447,0,0,0
Luxembourg,2022-01-29,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-30,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-01-31,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-01,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-02,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-03,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-04,290560,105267,0,0,0,689737,41476,0,0,0
Luxembourg,2022-02-05,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-06,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-07,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-08,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-09,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-10,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-11,293868,105267,0,0,0,692418,41489,0,0,0
Luxembourg,2022-02-12,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-13,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-14,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-15,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-16,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-17,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-18,295689,105267,0,0,0,693894,41497,0,0,0
Luxembourg,2022-02-19,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-20,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-21,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-22,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-23,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-24,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-25,297219,105267,0,0,0,695099,41504,0,0,0
Luxembourg,2022-02-26,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-27,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-02-28,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-01,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-02,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-03,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-04,298302,105267,0,0,0,695884,41507,98,0,0
Luxembourg,2022-03-05,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-06,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-07,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-08,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-09,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-10,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-11,299091,105267,0,0,0,696463,41513,132,0,0
Luxembourg,2022-03-12,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-13,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-14,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-15,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-16,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-17,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-18,299671,105267,0,0,0,696889,41518,151,0,0
Luxembourg,2022-03-19,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-20,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-21,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-22,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-23,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-24,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-25,299677,105267,0,0,0,696897,41518,151,0,0
Luxembourg,2022-03-26,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-27,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-28,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-29,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-24,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-25,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-26,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-27,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-28,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-18,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-04,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-07,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-09,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-15,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-16,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-17,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-20,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-21,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-22,0,0,0,0,0,0,0,0,0,0
Luxembourg,2020-12-23,0,0,0,0,0,0,0,0,0,0
Luxembourg,2022-03-30,0,0,0,0,0,0,0,0,0,0
Malta,2020-12-29,0,0,0,0,0,0,0,0,0,0
Malta,2020-12-30,0,0,0,0,0,0,0,0,0,0
Malta,2020-12-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-01,0,0,0,0,0,57,0,0,0,0
Malta,2021-01-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-08,0,3,0,0,0,4543,0,0,0,0
Malta,2021-01-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-15,2,6,0,0,0,11024,0,0,0,0
Malta,2021-01-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-22,3,13,0,0,0,18889,0,0,0,0
Malta,2021-01-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-29,0,0,0,0,0,26526,0,0,0,0
Malta,2021-01-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-01-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-05,48,23,0,0,0,39386,0,0,0,0
Malta,2021-02-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-12,431,181,0,0,0,49952,0,0,0,0
Malta,2021-02-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-19,950,4116,0,0,0,61430,0,0,0,0
Malta,2021-02-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-26,1480,15126,0,0,0,74823,5,0,0,0
Malta,2021-02-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-02-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-05,1577,28479,0,0,0,87629,0,0,0,0
Malta,2021-03-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-12,1951,43456,0,0,0,100853,6,0,0,0
Malta,2021-03-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-19,3573,54100,0,0,0,115730,7,0,0,0
Malta,2021-03-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-26,9665,59071,0,0,0,133124,0,0,0,0
Malta,2021-03-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-03-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-02,11107,70231,0,0,0,149764,0,0,0,0
Malta,2021-04-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-09,11667,81684,0,0,0,167281,9,0,0,0
Malta,2021-04-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-16,13650,92550,0,0,0,190438,0,0,0,0
Malta,2021-04-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-23,18956,110049,0,0,0,206305,0,0,0,0
Malta,2021-04-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-04-30,20297,116791,0,0,0,231659,11,0,0,0
Malta,2021-05-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-07,21945,122646,0,0,0,261048,2428,0,0,0
Malta,2021-05-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-14,24682,139408,0,0,0,289414,3524,0,0,0
Malta,2021-05-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-21,27088,154943,0,0,0,319181,9034,0,0,0
Malta,2021-05-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-28,30382,166481,0,0,0,349046,9459,0,0,0
Malta,2021-05-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-05-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-04,32368,172325,0,0,0,372737,9784,0,0,0
Malta,2021-06-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-11,34748,183563,0,0,0,392737,11279,0,0,0
Malta,2021-06-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-18,37302,194171,0,0,0,405057,12335,0,0,0
Malta,2021-06-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-25,40809,203106,0,0,0,413535,13500,0,0,0
Malta,2021-06-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-06-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-02,41747,215192,0,0,0,427702,15331,0,0,0
Malta,2021-07-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-09,42012,220905,0,0,0,439873,16370,0,0,0
Malta,2021-07-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-16,42334,223639,0,0,0,449465,18103,0,0,0
Malta,2021-07-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-23,42539,226773,0,0,0,458690,21726,0,0,0
Malta,2021-07-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-07-30,42705,227272,0,0,0,467979,25013,0,0,0
Malta,2021-07-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-06,42805,227407,0,0,0,477593,28077,0,0,0
Malta,2021-08-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-13,42862,227447,0,0,0,483294,29688,0,0,0
Malta,2021-08-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-20,42916,227471,0,0,0,487433,30021,0,0,0
Malta,2021-08-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-27,42982,227493,0,0,0,489444,30420,0,0,0
Malta,2021-08-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-08-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-03,42994,227499,0,0,0,491194,30505,0,0,0
Malta,2021-09-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-08,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-10,42994,227504,0,0,0,494793,30514,0,0,0
Malta,2021-09-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-15,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-17,43002,227522,0,0,0,499906,30611,0,0,0
Malta,2021-09-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-22,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-24,43004,227544,0,0,0,504838,30690,0,0,0
Malta,2021-09-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-29,0,0,0,0,0,0,0,0,0,0
Malta,2021-09-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-01,43012,227576,0,0,0,516193,30812,0,0,0
Malta,2021-10-02,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-03,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-04,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-05,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-06,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-07,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-08,43019,227588,0,0,0,526435,30914,0,0,0
Malta,2021-10-09,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-10,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-11,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-12,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-13,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-14,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-15,43020,227593,0,0,0,533625,31004,0,0,0
Malta,2021-10-16,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-17,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-18,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-19,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-20,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-21,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-22,44392,227595,0,0,0,540724,31043,0,0,0
Malta,2021-10-23,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-24,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-25,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-26,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-27,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-28,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-29,46626,227619,0,0,0,547919,31111,0,0,0
Malta,2021-10-30,0,0,0,0,0,0,0,0,0,0
Malta,2021-10-31,0,0,0,0,0,0,0,0,0,0
Malta,2021-11-01,0,0,0,0,0,0,0,0,0,0
Malta,2021-11-02,0,0,0,0,0,0,0,0,0,0
